date,close
2020-12-29,346.7491149902344
2020-12-30,347.243896484375
2020-12-31,349.00811767578125
2021-01-04,344.2568054199219
2021-01-05,346.6277770996094
2021-01-06,348.7000732421875
2021-01-07,353.8808288574219
2021-01-08,355.897216796875
2021-01-11,353.49822998046875
2021-01-12,353.5728454589844
2021-01-13,354.5249938964844
2021-01-14,353.28338623046875
2021-01-15,350.70709228515625
2021-01-19,353.4607849121094
2021-01-20,358.3522644042969
2021-01-21,358.678955078125
2021-01-22,357.4094543457031
2021-01-25,358.8189392089844
2021-01-26,358.2588195800781
2021-01-27,349.5028991699219
2021-01-28,352.5086364746094
2021-01-29,345.4515686035156
2021-02-01,351.2017822265625
2021-02-02,356.1678771972656
2021-02-03,356.4479675292969
2021-02-04,360.49920654296875
2021-02-05,361.9181213378906
2021-02-08,364.5318298339844
2021-02-09,364.28912353515625
2021-02-10,364.13043212890625
2021-02-11,364.7185974121094
2021-02-12,366.5201416015625
2021-02-16,366.2027587890625
2021-02-17,366.28680419921875
2021-02-18,364.7279357910156
2021-02-19,364.0837707519531
2021-02-22,361.2833557128906
2021-02-23,361.7220764160156
2021-02-24,365.70794677734375
2021-02-25,356.89599609375
2021-02-26,355.05694580078125
2021-03-01,363.6636962890625
2021-03-02,360.825927734375
2021-03-03,356.0465393066406
2021-03-04,351.6405944824219
2021-03-05,358.10943603515625
2021-03-08,356.3265686035156
2021-03-09,361.4140625
2021-03-10,363.6636962890625
2021-03-11,367.35089111328125
2021-03-12,367.84576416015625
2021-03-15,370.03936767578125
2021-03-16,369.5725402832031
2021-03-17,370.83282470703125
2021-03-18,365.43731689453125
2021-03-19,364.7611389160156
2021-03-22,367.67376708984375
2021-03-23,364.7798767089844
2021-03-24,362.9255676269531
2021-03-25,364.9671936035156
2021-03-26,370.8486022949219
2021-03-29,370.66131591796875
2021-03-30,369.6779479980469
2021-03-31,371.1764221191406
2021-04-01,375.1847229003906
2021-04-05,380.5697937011719
2021-04-06,380.34503173828125
2021-04-07,380.78521728515625
2021-04-08,382.5927734375
2021-04-09,385.3742980957031
2021-04-12,385.5147705078125
2021-04-13,386.65728759765625
2021-04-14,385.3367919921875
2021-04-15,389.4762268066406
2021-04-16,390.7779846191406
2021-04-19,388.85809326171875
2021-04-20,386.01104736328125
2021-04-21,389.6635437011719
2021-04-22,386.104736328125
2021-04-23,390.29095458984375
2021-04-26,391.1058349609375
2021-04-27,391.0215759277344
2021-04-28,390.90911865234375
2021-04-29,393.4003601074219
2021-04-30,390.8155517578125
2021-05-03,391.6583557128906
2021-05-04,389.24212646484375
2021-05-05,389.3638610839844
2021-05-06,392.47320556640625
2021-05-07,395.3296203613281
2021-05-10,391.4149169921875
2021-05-11,387.921630859375
2021-05-12,379.68017578125
2021-05-13,384.2410583496094
2021-05-14,390.14117431640625
2021-05-17,389.1485290527344
2021-05-18,385.7956848144531
2021-05-19,384.7841796875
2021-05-20,388.92376708984375
2021-05-21,388.6053161621094
2021-05-24,392.5668029785156
2021-05-25,391.6958312988281
2021-05-26,392.47320556640625
2021-05-27,392.67919921875
2021-05-28,393.381591796875
2021-06-01,393.03509521484375
2021-06-02,393.6531677246094
2021-06-03,392.1922302246094
2021-06-04,395.7791442871094
2021-06-07,395.39520263671875
2021-06-08,395.47943115234375
2021-06-09,394.88946533203125
2021-06-10,396.72503662109375
2021-06-11,397.380615234375
2021-06-14,398.2702941894531
2021-06-15,397.53985595703125
2021-06-16,395.32025146484375
2021-06-17,395.1890563964844
2021-06-18,389.85784912109375
2021-06-21,395.4390563964844
2021-06-22,397.5531921386719
2021-06-23,397.07391357421875
2021-06-24,399.4228820800781
2021-06-25,400.8416442871094
2021-06-28,401.6497802734375
2021-06-29,401.8658752441406
2021-06-30,402.2041931152344
2021-07-01,404.4309997558594
2021-07-02,407.5222473144531
2021-07-06,406.77996826171875
2021-07-07,408.217529296875
2021-07-08,404.89141845703125
2021-07-09,409.2135925292969
2021-07-12,410.6793212890625
2021-07-13,409.27935791015625
2021-07-14,409.8900451660156
2021-07-15,408.4901123046875
2021-07-16,405.2859802246094
2021-07-19,399.3008117675781
2021-07-20,405.0230407714844
2021-07-21,408.3021240234375
2021-07-22,409.1571960449219
2021-07-23,413.3665771484375
2021-07-26,414.3813781738281
2021-07-27,412.4927673339844
2021-07-28,412.3235778808594
2021-07-29,414.0336608886719
2021-07-30,412.0229797363281
2021-08-02,411.1584777832031
2021-08-03,414.5034484863281
2021-08-04,412.4645690917969
2021-08-05,415.0766906738281
2021-08-06,415.76251220703125
2021-08-09,415.42425537109375
2021-08-10,415.9410705566406
2021-08-11,416.97467041015625
2021-08-12,418.22430419921875
2021-08-13,418.98541259765625
2021-08-16,419.971923828125
2021-08-17,417.218994140625
2021-08-18,412.6524658203125
2021-08-19,413.2913818359375
2021-08-20,416.58001708984375
2021-08-23,420.2444763183594
2021-08-24,420.91156005859375
2021-08-25,421.7947692871094
2021-08-26,419.3048400878906
2021-08-27,423.0538635253906
2021-08-30,424.9141540527344
2021-08-31,424.2847900390625
2021-09-01,424.5101623535156
2021-09-02,425.81622314453125
2021-09-03,425.712890625
2021-09-07,424.1907653808594
2021-09-08,423.6739501953125
2021-09-09,421.860595703125
2021-09-10,418.5343322753906
2021-09-13,419.6054992675781
2021-09-14,417.3410949707031
2021-09-15,420.8270263671875
2021-09-16,420.159912109375
2021-09-17,416.0670166015625
2021-09-20,409.1295166015625
2021-09-21,408.7430419921875
2021-09-22,412.730224609375
2021-09-23,417.7449035644531
2021-09-24,418.43304443359375
2021-09-27,417.2359924316406
2021-09-28,408.82781982421875
2021-09-29,409.5160217285156
2021-09-30,404.5107116699219
2021-10-01,409.3179931640625
2021-10-04,404.0394287109375
2021-10-05,408.243408203125
2021-10-06,409.94012451171875
2021-10-07,413.48431396484375
2021-10-08,412.730224609375
2021-10-11,409.74224853515625
2021-10-12,408.73358154296875
2021-10-13,410.2040100097656
2021-10-14,417.10394287109375
2021-10-15,420.280517578125
2021-10-18,421.5246887207031
2021-10-19,424.77685546875
2021-10-20,426.4452209472656
2021-10-21,427.5574951171875
2021-10-22,427.114501953125
2021-10-25,429.40496826171875
2021-10-26,429.7914123535156
2021-10-27,427.8873596191406
2021-10-28,432.0159912109375
2021-10-29,432.89263916015625
2021-11-01,433.63726806640625
2021-11-02,435.39056396484375
2021-11-03,438.0487365722656
2021-11-04,440.11297607421875
2021-11-05,441.64007568359375
2021-11-08,442.0170593261719
2021-11-09,440.5560302734375
2021-11-10,437.01171875
2021-11-11,437.1531982421875
2021-11-12,440.4523010253906
2021-11-15,440.6031799316406
2021-11-16,442.3470153808594
2021-11-17,441.27239990234375
2021-11-18,442.7711486816406
2021-11-19,441.9793701171875
2021-11-22,440.7351379394531
2021-11-23,441.3195495605469
2021-11-24,442.497802734375
2021-11-26,432.62872314453125
2021-11-29,437.9355773925781
2021-11-30,429.4143981933594
2021-12-01,424.64483642578125
2021-12-02,431.1488037109375
2021-12-03,427.397216796875
2021-12-06,432.458984375
2021-12-07,441.4043884277344
2021-12-08,442.5731506347656
2021-12-09,439.585205078125
2021-12-10,443.7231750488281
2021-12-13,439.7925109863281
2021-12-14,436.7667236328125
2021-12-15,443.59130859375
2021-12-16,439.6794738769531
2021-12-17,434.99993896484375
2021-12-20,430.3744201660156
2021-12-21,438.0174560546875
2021-12-22,442.39703369140625
2021-12-23,445.14971923828125
2021-12-27,451.4494934082031
2021-12-28,451.0805969238281
2021-12-29,451.6575622558594
2021-12-30,450.4090270996094
2021-12-31,449.2738952636719
2022-01-03,451.8751525878906
2022-01-04,451.72381591796875
2022-01-05,443.04974365234375
2022-01-06,442.633544921875
2022-01-07,440.8835754394531
2022-01-10,440.3349304199219
2022-01-11,444.34564208984375
2022-01-12,445.54693603515625
2022-01-13,439.407958984375
2022-01-14,439.587646484375
2022-01-18,431.80279541015625
2022-01-19,427.3191223144531
2022-01-20,422.5894775390625
2022-01-21,414.2937316894531
2022-01-24,416.0531921386719
2022-01-25,410.9736328125
2022-01-26,409.94256591796875
2022-01-27,407.9183044433594
2022-01-28,418.049072265625
2022-01-31,425.5786437988281
2022-02-01,428.4542236328125
2022-02-02,432.6162109375
2022-02-03,422.4476623535156
2022-02-04,424.4340515136719
2022-02-07,423.0719299316406
2022-02-08,426.5528564453125
2022-02-09,432.7959289550781
2022-02-10,425.0205078125
2022-02-11,416.6396789550781
2022-02-14,415.2774963378906
2022-02-15,421.9746398925781
2022-02-16,422.4476623535156
2022-02-17,413.4235534667969
2022-02-18,410.74664306640625
2022-02-22,406.3385925292969
2022-02-23,399.1307373046875
2022-02-24,405.1372985839844
2022-02-25,414.07623291015625
2022-02-28,413.0168151855469
2022-03-01,406.7264709472656
2022-03-02,414.2086486816406
2022-03-03,412.1465148925781
2022-03-04,408.7979736328125
2022-03-07,396.7469787597656
2022-03-08,393.73895263671875
2022-03-09,404.29541015625
2022-03-10,402.4698486328125
2022-03-11,397.3523864746094
2022-03-14,394.44842529296875
2022-03-15,403.1225280761719
2022-03-16,412.0614013671875
2022-03-17,417.2166442871094
2022-03-18,421.7864074707031
2022-03-21,421.6630859375
2022-03-22,426.5970153808594
2022-03-23,421.10321044921875
2022-03-24,427.4510192871094
2022-03-25,429.5384826660156
2022-03-28,432.59381103515625
2022-03-29,437.9453125
2022-03-30,435.2412109375
2022-03-31,428.5422668457031
2022-04-01,429.75677490234375
2022-04-04,433.4383544921875
2022-04-05,427.96337890625
2022-04-06,423.68408203125
2022-04-07,425.8189697265625
2022-04-08,424.680419921875
2022-04-11,417.421630859375
2022-04-12,415.87506103515625
2022-04-13,420.63824462890625
2022-04-14,415.4005432128906
2022-04-18,415.5713195800781
2022-04-19,422.2798156738281
2022-04-20,421.9666442871094
2022-04-21,415.6567687988281
2022-04-22,404.25152587890625
2022-04-25,406.5951843261719
2022-04-26,394.81982421875
2022-04-27,395.92999267578125
2022-04-28,405.9309387207031
2022-04-29,390.92950439453125
2022-05-02,393.2826843261719
2022-05-03,395.0854797363281
2022-05-04,407.1170349121094
2022-05-05,392.6469421386719
2022-05-06,390.3032531738281
2022-05-09,377.8067932128906
2022-05-10,378.6796875
2022-05-11,372.6640319824219
2022-05-12,372.2749938964844
2022-05-13,381.1752624511719
2022-05-16,379.6285705566406
2022-05-17,387.437744140625
2022-05-18,371.81951904296875
2022-05-19,369.5422058105469
2022-05-20,369.7035827636719
2022-05-23,376.6207580566406
2022-05-24,373.74566650390625
2022-05-25,377.0476989746094
2022-05-26,384.5816345214844
2022-05-27,394.02276611328125
2022-05-31,391.8119201660156
2022-06-01,388.64276123046875
2022-06-02,396.0438232421875
2022-06-03,389.5441589355469
2022-06-06,390.73028564453125
2022-06-07,394.4782409667969
2022-06-08,390.18939208984375
2022-06-09,380.90960693359375
2022-06-10,369.8648376464844
2022-06-13,355.82171630859375
2022-06-14,354.7496337890625
2022-06-15,359.8069763183594
2022-06-16,347.8988037109375
2022-06-17,348.6487731933594
2022-06-21,357.42547607421875
2022-06-22,356.7775573730469
2022-06-23,360.2748718261719
2022-06-24,371.7293701171875
2022-06-27,370.3094787597656
2022-06-28,362.74298095703125
2022-06-29,362.44757080078125
2022-06-30,359.5029296875
2022-07-01,363.30523681640625
2022-07-05,363.9913635253906
2022-07-06,365.2206726074219
2022-07-07,370.6906433105469
2022-07-08,370.3857116699219
2022-07-11,366.1545715332031
2022-07-12,362.91448974609375
2022-07-13,361.0086669921875
2022-07-14,360.1319274902344
2022-07-15,367.01226806640625
2022-07-18,363.9818115234375
2022-07-19,373.81634521484375
2022-07-20,376.1987609863281
2022-07-21,380.0296325683594
2022-07-22,376.5036926269531
2022-07-25,376.9611511230469
2022-07-26,372.5013427734375
2022-07-27,382.17376708984375
2022-07-28,386.9671630859375
2022-07-29,392.60870361328125
2022-08-01,391.446044921875
2022-08-02,388.8635559082031
2022-08-03,394.95294189453125
2022-08-04,394.68621826171875
2022-08-05,394.0190124511719
2022-08-08,393.5616149902344
2022-08-09,391.9988098144531
2022-08-10,400.2323303222656
2022-08-11,400.2323303222656
2022-08-12,407.0078430175781
2022-08-15,408.68505859375
2022-08-16,409.4855041503906
2022-08-17,406.5789794921875
2022-08-18,407.7606506347656
2022-08-19,402.28118896484375
2022-08-22,393.90472412109375
2022-08-23,392.9517517089844
2022-08-24,394.2096252441406
2022-08-25,399.77490234375
2022-08-26,386.24285888671875
2022-08-29,383.6889953613281
2022-08-30,379.4769592285156
2022-08-31,376.5894775390625
2022-09-01,377.7711486816406
2022-09-02,373.7877502441406
2022-09-06,372.3774108886719
2022-09-07,379.0671691894531
2022-09-08,381.5448303222656
2022-09-09,387.4722595214844
2022-09-12,391.6366882324219
2022-09-13,374.60736083984375
2022-09-14,376.0367431640625
2022-09-15,371.7675476074219
2022-09-16,368.9313049316406
2022-09-19,371.79241943359375
2022-09-20,367.5247497558594
2022-09-21,361.1136779785156
2022-09-22,358.0804138183594
2022-09-23,352.080810546875
2022-09-26,348.5978088378906
2022-09-27,347.7079772949219
2022-09-28,354.549560546875
2022-09-29,347.1434020996094
2022-09-30,341.77532958984375
2022-10-03,350.7986145019531
2022-10-04,361.6686706542969
2022-10-05,360.82659912109375
2022-10-06,357.1044616699219
2022-10-07,347.1434020996094
2022-10-10,344.4928283691406
2022-10-11,342.3111572265625
2022-10-12,341.1820983886719
2022-10-13,350.18621826171875
2022-10-14,342.2059326171875
2022-10-17,350.99957275390625
2022-10-18,355.12371826171875
2022-10-19,352.6071472167969
2022-10-20,349.65032958984375
2022-10-21,358.1473693847656
2022-10-24,362.5299072265625
2022-10-25,368.3189392089844
2022-10-26,365.54400634765625
2022-10-27,363.5920715332031
2022-10-28,372.24212646484375
2022-10-31,369.5533447265625
2022-11-01,367.9361267089844
2022-11-02,358.702392578125
2022-11-03,355.0088806152344
2022-11-04,360.1185607910156
2022-11-07,363.56329345703125
2022-11-08,365.52484130859375
2022-11-09,357.9942321777344
2022-11-10,377.66754150390625
2022-11-11,381.32281494140625
2022-11-14,378.0790100097656
2022-11-15,381.3036193847656
2022-11-16,378.3948059082031
2022-11-17,377.23699951171875
2022-11-18,378.9497985839844
2022-11-21,377.5718994140625
2022-11-22,382.6528625488281
2022-11-23,385.0642395019531
2022-11-25,384.97802734375
2022-11-28,378.8349914550781
2022-11-29,378.1842956542969
2022-11-30,390.0972900390625
2022-12-01,389.8102722167969
2022-12-02,389.36053466796875
2022-12-05,382.356201171875
2022-12-06,376.8446350097656
2022-12-07,376.2035827636719
2022-12-08,379.1507263183594
2022-12-09,376.3183898925781
2022-12-12,381.7438049316406
2022-12-13,384.6335754394531
2022-12-14,382.1744079589844
2022-12-15,372.8258056640625
2022-12-16,368.4241638183594
2022-12-19,365.29998779296875
2022-12-20,365.79998779296875
2022-12-21,371.2696228027344
2022-12-22,365.97296142578125
2022-12-23,368.0780944824219
2022-12-27,366.6266174316406
2022-12-28,362.07025146484375
2022-12-29,368.5875549316406
2022-12-30,367.61669921875
2023-01-03,366.069091796875
2023-01-04,368.8952331542969
2023-01-05,364.68487548828125
2023-01-06,373.0478515625
2023-01-09,372.8363342285156
2023-01-10,375.450927734375
2023-01-11,380.1996154785156
2023-01-12,381.58392333984375
2023-01-13,383.0642395019531
2023-01-17,382.3625183105469
2023-01-18,376.3258056640625
2023-01-19,373.586181640625
2023-01-20,380.5457458496094
2023-01-23,385.1117858886719
2023-01-24,384.6983947753906
2023-01-25,384.8426208496094
2023-01-26,389.0721130371094
2023-01-27,389.9661865234375
2023-01-30,385.07330322265625
2023-01-31,390.735107421875
2023-02-01,394.8878173828125
2023-02-02,400.63616943359375
2023-02-03,396.3778076171875
2023-02-06,393.9553527832031
2023-02-07,399.1077575683594
2023-02-08,394.74359130859375
2023-02-09,391.3215637207031
2023-02-10,392.2347412109375
2023-02-13,396.8391418457031
2023-02-14,396.6565246582031
2023-02-15,397.94464111328125
2023-02-16,392.4654541015625
2023-02-17,391.4849548339844
2023-02-21,383.6313781738281
2023-02-22,383.1026916503906
2023-02-23,385.140625
2023-02-24,381.0263671875
2023-02-27,382.3240966796875
2023-02-28,380.91107177734375
2023-03-01,379.44989013671875
2023-03-02,382.40093994140625
2023-03-03,388.5338439941406
2023-03-06,388.802978515625
2023-03-07,382.8431396484375
2023-03-08,383.46795654296875
2023-03-09,376.39306640625
2023-03-10,370.9619445800781
2023-03-13,370.4331970214844
2023-03-14,376.5565185546875
2023-03-15,374.20135498046875
2023-03-16,380.7668151855469
2023-03-17,376.3146057128906
2023-03-20,379.9331359863281
2023-03-21,384.9218444824219
2023-03-22,378.36029052734375
2023-03-23,379.383056640625
2023-03-24,381.87261962890625
2023-03-27,382.58673095703125
2023-03-28,381.7279052734375
2023-03-29,387.2762756347656
2023-03-30,389.5438232421875
2023-03-31,395.03436279296875
2023-04-03,396.5397033691406
2023-04-04,394.3395690917969
2023-04-05,393.30706787109375
2023-04-06,394.84136962890625
2023-04-10,395.2466125488281
2023-04-11,395.3527526855469
2023-04-12,393.7413024902344
2023-04-13,398.97125244140625
2023-04-14,397.9966735839844
2023-04-17,399.4247741699219
2023-04-18,399.685302734375
2023-04-19,399.61773681640625
2023-04-20,397.4370422363281
2023-04-21,397.7458190917969
2023-04-24,398.1606750488281
2023-04-25,391.84039306640625
2023-04-26,390.18072509765625
2023-04-27,397.9484558105469
2023-04-28,401.34503173828125
2023-05-01,400.9397277832031
2023-05-02,396.4335021972656
2023-05-03,393.7122802734375
2023-05-04,390.9237365722656
2023-05-05,398.1606750488281
2023-05-08,398.266845703125
2023-05-09,396.5203552246094
2023-05-10,398.3730163574219
2023-05-11,397.6782531738281
2023-05-12,397.15716552734375
2023-05-15,398.5273742675781
2023-05-16,395.8641662597656
2023-05-17,400.66949462890625
2023-05-18,404.5292663574219
2023-05-19,403.9406433105469
2023-05-22,404.104736328125
2023-05-23,399.5694885253906
2023-05-24,396.67474365234375
2023-05-25,400.10992431640625
2023-05-26,405.29156494140625
2023-05-30,405.4459533691406
2023-05-31,403.19769287109375
2023-06-01,407.02850341796875
2023-06-02,412.9145812988281
2023-06-05,412.1233215332031
2023-06-06,413.02069091796875
2023-06-07,411.5926208496094
2023-06-08,414.0821533203125
2023-06-09,414.82513427734375
2023-06-12,418.5883483886719
2023-06-13,421.34808349609375
2023-06-14,421.8498840332031
2023-06-15,427.0798034667969
2023-06-16,425.62506103515625
2023-06-20,423.4168701171875
2023-06-21,421.24737548828125
2023-06-22,422.7679748535156
2023-06-23,419.57177734375
2023-06-26,417.85760498046875
2023-06-27,422.4386901855469
2023-06-28,422.6517639160156
2023-06-29,424.3175964355469
2023-06-30,429.3248596191406
2023-07-03,429.8187561035156
2023-07-05,429.1795654296875
2023-07-06,425.8187561035156
2023-07-07,424.7437438964844
2023-07-10,425.8187561035156
2023-07-11,428.5306091308594
2023-07-12,431.978515625
2023-07-13,435.4071350097656
2023-07-14,435.1358947753906
2023-07-17,436.64691162109375
2023-07-18,439.8913269042969
2023-07-19,440.86956787109375
2023-07-20,437.94464111328125
2023-07-21,437.94464111328125
2023-07-24,439.9010314941406
2023-07-25,441.1020202636719
2023-07-26,441.1698303222656
2023-07-27,438.2448425292969
2023-07-28,442.535400390625
2023-07-31,443.3780212402344
2023-08-01,442.1092529296875
2023-08-02,435.95916748046875
2023-08-03,434.70977783203125
2023-08-04,432.74371337890625
2023-08-07,436.52093505859375
2023-08-08,434.62261962890625
2023-08-09,431.71710205078125
2023-08-10,431.8720703125
2023-08-11,431.6202392578125
2023-08-14,434.0027770996094
2023-08-15,428.9471435546875
2023-08-16,425.7994079589844
2023-08-17,422.5549011230469
2023-08-18,422.75830078125
2023-08-21,425.5088195800781
2023-08-22,424.3563232421875
2023-08-23,429.08270263671875
2023-08-24,423.1359558105469
2023-08-25,426.11907958984375
2023-08-28,428.8211669921875
2023-08-29,435.0196838378906
2023-08-30,436.8114318847656
2023-08-31,436.1722412109375
2023-09-01,436.98577880859375
2023-09-05,435.0971984863281
2023-09-06,432.1722717285156
2023-09-07,430.8453674316406
2023-09-08,431.4942932128906
2023-09-11,434.33203125
2023-09-12,431.9494934082031
2023-09-13,432.45318603515625
2023-09-14,436.1819152832031
2023-09-15,430.9266357421875
2023-09-18,431.17938232421875
2023-09-19,430.2851867675781
2023-09-20,426.32940673828125
2023-09-21,419.2829284667969
2023-09-22,418.3401794433594
2023-09-25,420.0993347167969
2023-09-26,413.9275207519531
2023-09-27,414.0928039550781
